Source URI,Target URI,Strength,Valid,Cluster ID
https://gallica.bnf.fr/ark:/12148/bpt6k33262828,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33278476,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33580198,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3359314j,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33611597,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3361236k,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33612444,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33612496,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k33612837,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3361286g,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3361328c,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3378742g,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3378832f,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k3390197f,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k42301681,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k4249052,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k4810952t,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5450674q,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5455611r,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5611421k,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56123508,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56252645,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5625308w,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56608582,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56754076,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56792582,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5695017r,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56964999,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56964999,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56964999/f224n0,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k56964999/f224n0,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k5723788x,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
